title,publisher
/volume4/RDM_12T/02.Games/PS4/神界原罪2,/volume4/RDM_12T/02.Games/PS4/神界原罪2/
/volume4/RDM_12T/02.Games/PS4/神秘海域,/volume4/RDM_12T/02.Games/PS4/神秘海域
失落的遗产,失落的遗产
1.08,1.08/
/volume4/RDM_12T/02.Games/PS4/绯红结系,/volume4/RDM_12T/02.Games/PS4/绯红结系/
测试,/volume4/RDM_12T/02.Games/PS4/艾尔登法环-测试/
/volume4/RDM_12T/02.Games/PS4/英雄传说,/volume4/RDM_12T/02.Games/PS4/英雄传说
创之轨迹,创之轨迹/
/volume4/RDM_12T/02.Games/PS4/蜘蛛侠,/volume4/RDM_12T/02.Games/PS4/蜘蛛侠/
/volume4/RDM_12T/02.Games/PS4/蝙蝠侠,/volume4/RDM_12T/02.Games/PS4/蝙蝠侠/
/volume4/RDM_12T/02.Games/PS4/血源,/volume4/RDM_12T/02.Games/PS4/血源
老猎人,老猎人/
/volume4/RDM_12T/02.Games/PS4/轩辕剑7,/volume4/RDM_12T/02.Games/PS4/轩辕剑7/
/volume4/RDM_12T/02.Games/PS4/轩辕剑外传：穹之扉,/volume4/RDM_12T/02.Games/PS4/轩辕剑外传：穹之扉/
/volume4/RDM_12T/02.Games/PS4/进击的巨人2,/volume4/RDM_12T/02.Games/PS4/进击的巨人2
最终决战中文版,最终决战中文版/
/volume4/RDM_12T/02.Games/PS4/重力异想世界2,/volume4/RDM_12T/02.Games/PS4/重力异想世界2/
/volume4/RDM_12T/02.Games/PS4/高达EXVS,/volume4/RDM_12T/02.Games/PS4/高达EXVS/
/volume4/RDM_12T/02.Games/PS4/鬼泣5,/volume4/RDM_12T/02.Games/PS4/鬼泣5/
/volume4/RDM_12T/02.Games/PS4/鬼灭之刃：火之神血风谭,/volume4/RDM_12T/02.Games/PS4/鬼灭之刃：火之神血风谭/
/volume4/RDM_12T/02.Games/PS4/黑手党3含109补丁by老玩家75,/volume4/RDM_12T/02.Games/PS4/黑手党3含109补丁by老玩家75/
/volume4/RDM_12T/02.Games/PS4/龙之皇冠,/volume4/RDM_12T/02.Games/PS4/龙之皇冠/
/volume4/RDM_12T/02.Games/NS/00.nandbackup,/volume4/RDM_12T/02.Games/NS/00.nandbackup/
/volume4/RDM_12T/02.Games/NS/0202【XCI】【舞力全开,/volume4/RDM_12T/02.Games/NS/0202【XCI】【舞力全开
2017】Just,2017】Just
Dance,Dance
2017,2017
(World),(World)/
/volume4/RDM_12T/02.Games/NS/0203【XCI】【舞力全开,/volume4/RDM_12T/02.Games/NS/0203【XCI】【舞力全开
2018】Just,2018】Just
Dance,Dance
2018,2018
(World),(World)/
美国逃亡者,/volume4/RDM_12T/02.Games/NS/0212-美国逃亡者/
/volume4/RDM_12T/02.Games/NS/06月22号【NSP】血污：夜之仪式,/volume4/RDM_12T/02.Games/NS/06月22号【NSP】血污：夜之仪式
中文,中文
6.2魔改无需插件补丁,6.2魔改无需插件补丁
无需关联可以玩,无需关联可以玩/
/volume4/RDM_12T/02.Games/NS/0909,/volume4/RDM_12T/02.Games/NS/0909/
/volume4/RDM_12T/02.Games/NS/0.dbi,/volume4/RDM_12T/02.Games/NS/0.dbi/
/volume4/RDM_12T/02.Games/NS/0.SOFTWARE,/volume4/RDM_12T/02.Games/NS/0.SOFTWARE/
/volume4/RDM_12T/02.Games/NS/10月05号[电玩管家]【XCI】蜡烛人（中文）（口碑爆棚国产独立佳作）,/volume4/RDM_12T/02.Games/NS/10月05号[电玩管家]【XCI】蜡烛人（中文）（口碑爆棚国产独立佳作）/
/volume4/RDM_12T/02.Games/NS/10月08号[电玩管家]【XCI】三位一体1234,/volume4/RDM_12T/02.Games/NS/10月08号[电玩管家]【XCI】三位一体1234
中文,中文
终极整合版,终极整合版/
/volume4/RDM_12T/02.Games/NS/10月30号[推荐指数5颗星]【XCI】生化危机6,/volume4/RDM_12T/02.Games/NS/10月30号[推荐指数5颗星]【XCI】生化危机6
中文,中文/
/volume4/RDM_12T/02.Games/NS/11月12号[请低调点]【XCI】,/volume4/RDM_12T/02.Games/NS/11月12号[请低调点]【XCI】
剑盾,剑盾/
/volume4/RDM_12T/02.Games/NS/（2020）01月24号[请低调点]【XCI】神界,/volume4/RDM_12T/02.Games/NS/（2020）01月24号[请低调点]【XCI】神界
原罪2,原罪2
决定版,决定版
中文,中文
整合,整合
v1.0.6,v1.0.6/
/volume4/RDM_12T/02.Games/NS/（2020）02月23号【XCI】火炬之光2,/volume4/RDM_12T/02.Games/NS/（2020）02月23号【XCI】火炬之光2
Torchlight,Torchlight
II,II
中文版,中文版
v1.0.4,v1.0.4
整合版,整合版/
/volume4/RDM_12T/02.Games/NS/（2020）10月24号【XCI】火炬之光3,/volume4/RDM_12T/02.Games/NS/（2020）10月24号【XCI】火炬之光3
Torchlight,Torchlight
中文版,中文版
【含补丁】整合版,【含补丁】整合版/
/volume4/RDM_12T/02.Games/NS/（2020）12月10号【XCI】三国志14威力加强版套装+12DLC,/volume4/RDM_12T/02.Games/NS/（2020）12月10号【XCI】三国志14威力加强版套装+12DLC
中文整合版,中文整合版/
GTA终极版三部曲,/volume4/RDM_12T/02.Games/NS/20211121—GTA终极版三部曲/
宝可梦传说：阿尔宙斯,/volume4/RDM_12T/02.Games/NS/20220209—宝可梦传说：阿尔宙斯/
春逝百年抄,/volume4/RDM_12T/02.Games/NS/20220513-春逝百年抄/
雪人兄弟,/volume4/RDM_12T/02.Games/NS/20220613-雪人兄弟
special,special/
鬼灭之刃：火神血风谭,/volume4/RDM_12T/02.Games/NS/20220613-鬼灭之刃：火神血风谭/
崛起曙光,/volume4/RDM_12T/02.Games/NS/20220626-崛起曙光
MONSTER,MONSTER
HUNTER,HUNTER
RISE,RISE/
任天堂运动,/volume4/RDM_12T/02.Games/NS/20220701-任天堂运动/
太阁立志传V,/volume4/RDM_12T/02.Games/NS/20220712-太阁立志传V
DX,DX
中文,中文/
火焰纹章无双：风花雪月,/volume4/RDM_12T/02.Games/NS/20220719-火焰纹章无双：风花雪月/
/volume4/RDM_12T/02.Games/NS/20220808_异度之刃3,/volume4/RDM_12T/02.Games/NS/20220808_异度之刃3/
舞力全开亚洲版,/volume4/RDM_12T/02.Games/NS/20220906-舞力全开亚洲版/
死亡之屋重制版,/volume4/RDM_12T/02.Games/NS/20220918-死亡之屋重制版/
女神异闻录5R,/volume4/RDM_12T/02.Games/NS/20221021-女神异闻录5R/
我的世界.地下城,/volume4/RDM_12T/02.Games/NS/20221216—我的世界.地下城/
最终幻想7.核心危机.ns,/volume4/RDM_12T/02.Games/NS/20221216—最终幻想7.核心危机.ns/
汪汪队.赛车,/volume4/RDM_12T/02.Games/NS/20221216—汪汪队.赛车/
舞力全开2023,/volume4/RDM_12T/02.Games/NS/20221216—舞力全开2023/
女神异闻录3,/volume4/RDM_12T/02.Games/NS/20230213-女神异闻录3/
女神异闻录4,/volume4/RDM_12T/02.Games/NS/20230213-女神异闻录4/
星露谷物语,/volume4/RDM_12T/02.Games/NS/20230213-星露谷物语/
最终幻想7.重聚,/volume4/RDM_12T/02.Games/NS/20230213-最终幻想7.重聚/
火焰纹章.engage,/volume4/RDM_12T/02.Games/NS/20230213—火焰纹章.engage/
重返猴岛,/volume4/RDM_12T/02.Games/NS/20230213—重返猴岛/
银河战士.重制版,/volume4/RDM_12T/02.Games/NS/20230213-银河战士.重制版/
零濡鸦之巫女,/volume4/RDM_12T/02.Games/NS/20230213-零濡鸦之巫女/
猎天使魔女起源：瑟雷莎与失落恶魔,/volume4/RDM_12T/02.Games/NS/20230316-猎天使魔女起源：瑟雷莎与失落恶魔/
塞尔达传说：王国之泪,/volume4/RDM_12T/02.Games/NS/20230505-塞尔达传说：王国之泪/
高级战争1+2,/volume4/RDM_12T/02.Games/NS/20230505-高级战争1+2/
荒野大镖客：救赎,/volume4/RDM_12T/02.Games/NS/20230825-荒野大镖客：救赎/
渡神纪,/volume4/RDM_12T/02.Games/NS/20230901-渡神纪/
Fate,/volume4/RDM_12T/02.Games/NS/20231013-Fate
武士遗迹,武士遗迹/
,/volume4/RDM_12T/02.Games/NS/20231013-
无主之地3：终极版,无主之地3：终极版/
变形金刚：地球火种,/volume4/RDM_12T/02.Games/NS/20231017-变形金刚：地球火种
–,–
远征,远征/
超级马里奥：惊奇,/volume4/RDM_12T/02.Games/NS/20231017-超级马里奥：惊奇/
9.1,/volume4/RDM_12T/02.Games/NS/5.07g昆仑牌普通话简体1.01魔改7.0-9.1/
010061D00DB74000,/volume4/RDM_12T/02.Games/NS/A奥日与黑暗森林：决定版-中文-整合版-010061D00DB74000/
/volume4/RDM_12T/02.Games/NS/A,/volume4/RDM_12T/02.Games/NS/A
暗黑血统：战神版,暗黑血统：战神版/
/volume4/RDM_12T/02.Games/NS/Bloodshore,/volume4/RDM_12T/02.Games/NS/Bloodshore/
/volume4/RDM_12T/02.Games/NS/《Citra,/volume4/RDM_12T/02.Games/NS/《Citra
3DS游戏模拟器（Citra,3DS游戏模拟器（Citra
3DS,3DS
Emulator,Emulator
Retroarch,Retroarch
1.8.8）》中文版,1.8.8）》中文版
【含30款游戏】,【含30款游戏】/
/volume4/RDM_12T/02.Games/NS/DQ11S,/volume4/RDM_12T/02.Games/NS/DQ11S/
/volume4/RDM_12T/02.Games/NS/D,/volume4/RDM_12T/02.Games/NS/D
刀剑神域,刀剑神域
夺命凶弹,夺命凶弹
完全版,完全版/
/volume4/RDM_12T/02.Games/NS/@eaDir,/volume4/RDM_12T/02.Games/NS/@eaDir/
/volume4/RDM_12T/02.Games/NS/Game,/volume4/RDM_12T/02.Games/NS/Game
Buider,Buider
Garage,Garage
mogai,mogai/
/volume4/RDM_12T/02.Games/NS/H,/volume4/RDM_12T/02.Games/NS/H
海贼无双3：豪华版.One,海贼无双3：豪华版.One
Piece,Piece
Pirate,Pirate
Warriors3.无双,Warriors3.无双/
/volume4/RDM_12T/02.Games/NS/J,/volume4/RDM_12T/02.Games/NS/J
节奏海拉鲁,节奏海拉鲁/
/volume4/RDM_12T/02.Games/NS/J,/volume4/RDM_12T/02.Games/NS/J
进击的巨人2,进击的巨人2
1.06整合版包含DLC,1.06整合版包含DLC/
/volume4/RDM_12T/02.Games/NS/Lust,/volume4/RDM_12T/02.Games/NS/Lust
For,For
Darkness,Darkness
Dawn,Dawn
Edition,Edition/
/volume4/RDM_12T/02.Games/NS/L,/volume4/RDM_12T/02.Games/NS/L
蘇瑞的炼金工房中文全DLC（整合）,莉迪-蘇瑞的炼金工房中文全DLC（整合）/
/volume4/RDM_12T/02.Games/NS/Mario_and_Sonic_OlympicGamesTokyo2020,/volume4/RDM_12T/02.Games/NS/Mario_and_Sonic_OlympicGamesTokyo2020/
/volume4/RDM_12T/02.Games/NS/Mario,/volume4/RDM_12T/02.Games/NS/Mario
Party,Party
Superstars,Superstars
XCI,XCI/
/volume4/RDM_12T/02.Games/NS/Minecraft,/volume4/RDM_12T/02.Games/NS/Minecraft
Dungeons,Dungeons/
/volume4/RDM_12T/02.Games/NS/M,/volume4/RDM_12T/02.Games/NS/M
命运石之门精英版,命运石之门精英版/
/volume4/RDM_12T/02.Games/NS/NieR：Automata,/volume4/RDM_12T/02.Games/NS/NieR：Automata
The,The
End,End
of,of
YoRHa,YoRHa
Edition,Edition/
/volume4/RDM_12T/02.Games/NS/ns9.2.0配合SXOS2.9.4整合包,/volume4/RDM_12T/02.Games/NS/ns9.2.0配合SXOS2.9.4整合包/
/volume4/RDM_12T/02.Games/NS/【NSP】【UPD】【中文】体感嘉年华,/volume4/RDM_12T/02.Games/NS/【NSP】【UPD】【中文】体感嘉年华/
/volume4/RDM_12T/02.Games/NS/NSP+XCI纸人,/volume4/RDM_12T/02.Games/NS/NSP+XCI纸人
中文版,中文版/
8.0.1）,/volume4/RDM_12T/02.Games/NS/【NSP】【中文】《三国志13威力加强版》nsp+DLC（魔改7.0.1-8.0.1）/
/volume4/RDM_12T/02.Games/NS/【NSP】黑色洛城,/volume4/RDM_12T/02.Games/NS/【NSP】黑色洛城
本体+补丁,本体+补丁/
/volume4/RDM_12T/02.Games/NS/[NSZ],/volume4/RDM_12T/02.Games/NS/[NSZ]
高分好评作品《惊悚故事,高分好评作品《惊悚故事
Creepy,Creepy
Tale》中文版,Tale》中文版/
/volume4/RDM_12T/02.Games/NS/NS龙珠超宇宙2游戏本体+1.09.1升级补丁+9DLC（NSP格式）,/volume4/RDM_12T/02.Games/NS/NS龙珠超宇宙2游戏本体+1.09.1升级补丁+9DLC（NSP格式）/
/volume4/RDM_12T/02.Games/NS/Pokemon,/volume4/RDM_12T/02.Games/NS/Pokemon
Brilliant,Brilliant
Diamond[0100000011D90000][US][v0],Diamond[0100000011D90000][US][v0]/
switch用,/volume4/RDM_12T/02.Games/NS/PSP模拟器-switch用/
/volume4/RDM_12T/02.Games/NS/RA1.81,/volume4/RDM_12T/02.Games/NS/RA1.81/
/volume4/RDM_12T/02.Games/NS/SD高达火线纵横中文豪华限定版1.0.2整合,/volume4/RDM_12T/02.Games/NS/SD高达火线纵横中文豪华限定版1.0.2整合/
/volume4/RDM_12T/02.Games/NS/switch备份文件,/volume4/RDM_12T/02.Games/NS/switch备份文件/
/volume4/RDM_12T/02.Games/NS/switch备份文件9_20200302_133603.1,/volume4/RDM_12T/02.Games/NS/switch备份文件9_20200302_133603.1/
/volume4/RDM_12T/02.Games/NS/switch铁甲飞龙重制版,/volume4/RDM_12T/02.Games/NS/switch铁甲飞龙重制版/
/volume4/RDM_12T/02.Games/NS/S,/volume4/RDM_12T/02.Games/NS/S
噬神者3,噬神者3/
塞尔达传说,/volume4/RDM_12T/02.Games/NS/S-塞尔达传说
荒野之息【XCI】【中文】,荒野之息【XCI】【中文】/
/volume4/RDM_12T/02.Games/NS/S,/volume4/RDM_12T/02.Games/NS/S
生化危机0中文版,生化危机0中文版/
/volume4/RDM_12T/02.Games/NS/S,/volume4/RDM_12T/02.Games/NS/S
生化危机1重制版,生化危机1重制版
中文,中文/
/volume4/RDM_12T/02.Games/NS/S,/volume4/RDM_12T/02.Games/NS/S
生化危机4,生化危机4/
/volume4/RDM_12T/02.Games/NS/S,/volume4/RDM_12T/02.Games/NS/S
闪乱神乐,闪乱神乐
忍纾压,忍纾压
整合版,整合版
41DLC,41DLC/
/volume4/RDM_12T/02.Games/NS/T泰坦之旅1.042,/volume4/RDM_12T/02.Games/NS/T泰坦之旅1.042/
/volume4/RDM_12T/02.Games/NS/WarioWare,/volume4/RDM_12T/02.Games/NS/WarioWare
Get,Get
It,It
Together!,Together!/
/volume4/RDM_12T/02.Games/NS/XB,/volume4/RDM_12T/02.Games/NS/XB/
/volume4/RDM_12T/02.Games/NS/[XCI],/volume4/RDM_12T/02.Games/NS/[XCI]
火影忍者4,火影忍者4/
/volume4/RDM_12T/02.Games/NS/X,/volume4/RDM_12T/02.Games/NS/X
行shi走rou,行shi走rou
最终季,最终季
[5dlc],[5dlc]
1.01,1.01/
/volume4/RDM_12T/02.Games/NS/Ys,/volume4/RDM_12T/02.Games/NS/Ys
VIII,VIII
Lacrimosa,-Lacrimosa
of,of
,DANA-
(1G+23D),(1G+23D)/
/volume4/RDM_12T/02.Games/NS/Y,/volume4/RDM_12T/02.Games/NS/Y
盐和避难所,盐和避难所/
/volume4/RDM_12T/02.Games/NS/Z,/volume4/RDM_12T/02.Games/NS/Z
最终幻想12,最终幻想12
1.10,1.10/
/volume4/RDM_12T/02.Games/NS/Z,/volume4/RDM_12T/02.Games/NS/Z
【真人快打11,【真人快打11
1.0.6,1.0.6
XCI整合版】【,XCI整合版】【
全解锁】【,全解锁】【
17DLC】密码,17DLC】密码
koit,koit/
/volume4/RDM_12T/02.Games/NS/Z,/volume4/RDM_12T/02.Games/NS/Z
这是我的战争：完整版XCI,这是我的战争：完整版XCI/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】SS官方模拟,vgter.com】SS官方模拟
仙剑奇侠传1,仙剑奇侠传1/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】国王的恩赐2,vgter.com】国王的恩赐2
10.2.0,10.2.0/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】孤岛危机1+2+3,vgter.com】孤岛危机1+2+3
10.2,10.2/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】弹丸论破4部,vgter.com】弹丸论破4部
10.2,10.2/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】恶魔城advance合集,vgter.com】恶魔城advance合集
英文,英文
9.2,9.2/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】暗黑2重制版港中,vgter.com】暗黑2重制版港中
11.0,11.0/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】月姬,vgter.com】月姬
日文,日文
12.1,12.1/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】极乐迪斯科,vgter.com】极乐迪斯科
The,The
Final,Final
Cut,Cut
11.0,11.0/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】消逝的光芒：白金版,vgter.com】消逝的光芒：白金版
13.0,13.0/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】舞力全开2022,vgter.com】舞力全开2022
11.0.0,11.0.0/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】英雄传说,vgter.com】英雄传说
创之轨迹,创之轨迹
12.0,12.0/
/volume4/RDM_12T/02.Games/NS/【上游世界,/volume4/RDM_12T/02.Games/NS/【上游世界
vgter.com】钢铁之尾,vgter.com】钢铁之尾
11.0,11.0/
/volume4/RDM_12T/02.Games/NS/【中文】【NSP】暗黑血统,/volume4/RDM_12T/02.Games/NS/【中文】【NSP】暗黑血统/
/volume4/RDM_12T/02.Games/NS/【中文】【NSP】暗黑血统2,/volume4/RDM_12T/02.Games/NS/【中文】【NSP】暗黑血统2/
/volume4/RDM_12T/02.Games/NS/【中文】【NSP】生化危机5,/volume4/RDM_12T/02.Games/NS/【中文】【NSP】生化危机5/
/volume4/RDM_12T/02.Games/NS/【中文】【NSP】生化危机,/volume4/RDM_12T/02.Games/NS/【中文】【NSP】生化危机
启示录,启示录/
/volume4/RDM_12T/02.Games/NS/【中文】【NSP】生化危机,/volume4/RDM_12T/02.Games/NS/【中文】【NSP】生化危机
启示录2,启示录2/
/volume4/RDM_12T/02.Games/NS/伊苏8官方港版独占中文,/volume4/RDM_12T/02.Games/NS/伊苏8官方港版独占中文
高达合购群独家首发,高达合购群独家首发/
/volume4/RDM_12T/02.Games/NS/体感拳击,/volume4/RDM_12T/02.Games/NS/体感拳击/
/volume4/RDM_12T/02.Games/NS/健身环大冒险,/volume4/RDM_12T/02.Games/NS/健身环大冒险/
/volume4/RDM_12T/02.Games/NS/凯瑟琳：浓郁口感,/volume4/RDM_12T/02.Games/NS/凯瑟琳：浓郁口感/
/volume4/RDM_12T/02.Games/NS/刺客信条3,/volume4/RDM_12T/02.Games/NS/刺客信条3/
/volume4/RDM_12T/02.Games/NS/刺客信条黑旗＋叛变中文版,/volume4/RDM_12T/02.Games/NS/刺客信条黑旗＋叛变中文版
高达合购群首发,高达合购群首发/
/volume4/RDM_12T/02.Games/NS/动物之森,/volume4/RDM_12T/02.Games/NS/动物之森/
/volume4/RDM_12T/02.Games/NS/噬神者3,/volume4/RDM_12T/02.Games/NS/噬神者3/
/volume4/RDM_12T/02.Games/NS/圣剑传奇3,/volume4/RDM_12T/02.Games/NS/圣剑传奇3/
/volume4/RDM_12T/02.Games/NS/大神,/volume4/RDM_12T/02.Games/NS/大神
绝景版,绝景版
XXGAME.NET修复汉化版,XXGAME.NET修复汉化版/
/volume4/RDM_12T/02.Games/NS/[大航海时代4].Uncharted,/volume4/RDM_12T/02.Games/NS/[大航海时代4].Uncharted
Waters,Waters
4,4/
/volume4/RDM_12T/02.Games/NS/天惠之稻姬,/volume4/RDM_12T/02.Games/NS/天惠之稻姬
1.0.6,1.0.6/
/volume4/RDM_12T/02.Games/NS/天穗,/volume4/RDM_12T/02.Games/NS/天穗/
/volume4/RDM_12T/02.Games/NS/天空之剑,/volume4/RDM_12T/02.Games/NS/天空之剑/
/volume4/RDM_12T/02.Games/NS/太鼓达人1.21整合119DLC,/volume4/RDM_12T/02.Games/NS/太鼓达人1.21整合119DLC/
/volume4/RDM_12T/02.Games/NS/奥日2与精灵意志V1.2魔改9.2+金手指,/volume4/RDM_12T/02.Games/NS/奥日2与精灵意志V1.2魔改9.2+金手指/
/volume4/RDM_12T/02.Games/NS/女神异闻录5,/volume4/RDM_12T/02.Games/NS/女神异闻录5
对决：幽灵先锋,对决：幽灵先锋
港版中文,港版中文/
/volume4/RDM_12T/02.Games/NS/小小梦魇2中文版,/volume4/RDM_12T/02.Games/NS/小小梦魇2中文版/
/volume4/RDM_12T/02.Games/NS/小小梦魇,/volume4/RDM_12T/02.Games/NS/小小梦魇
小小噩梦,小小噩梦/
/volume4/RDM_12T/02.Games/NS/巫师3,/volume4/RDM_12T/02.Games/NS/巫师3/
/volume4/RDM_12T/02.Games/NS/忍者龙剑传1,/volume4/RDM_12T/02.Games/NS/忍者龙剑传1/
/volume4/RDM_12T/02.Games/NS/忍者龙剑传2,/volume4/RDM_12T/02.Games/NS/忍者龙剑传2/
/volume4/RDM_12T/02.Games/NS/忍者龙剑传3,/volume4/RDM_12T/02.Games/NS/忍者龙剑传3/
/volume4/RDM_12T/02.Games/NS/怪物猎人XX,/volume4/RDM_12T/02.Games/NS/怪物猎人XX/
/volume4/RDM_12T/02.Games/NS/怪物猎人崛起,/volume4/RDM_12T/02.Games/NS/怪物猎人崛起/
/volume4/RDM_12T/02.Games/NS/[怪物猎人物语2,/volume4/RDM_12T/02.Games/NS/[怪物猎人物语2
破灭之翼].MONSTER,破灭之翼].MONSTER
HUNTER,HUNTER
STORIES2,STORIES2/
/volume4/RDM_12T/02.Games/NS/[战国无双5].Samurai,/volume4/RDM_12T/02.Games/NS/[战国无双5].Samurai
Warriors,Warriors
5,5/
/volume4/RDM_12T/02.Games/NS/无夜之国2,/volume4/RDM_12T/02.Games/NS/无夜之国2/
/volume4/RDM_12T/02.Games/NS/暗黑血统,/volume4/RDM_12T/02.Games/NS/暗黑血统
创世纪,创世纪/
9.1,/volume4/RDM_12T/02.Games/NS/暗黑血统创世纪魔改7.0-9.1/
/volume4/RDM_12T/02.Games/NS/暗黑血统,/volume4/RDM_12T/02.Games/NS/暗黑血统
战神版,战神版/
/volume4/RDM_12T/02.Games/NS/暴走大鹅,/volume4/RDM_12T/02.Games/NS/暴走大鹅/
/volume4/RDM_12T/02.Games/NS/最终幻想8nsp等多个文件,/volume4/RDM_12T/02.Games/NS/最终幻想8nsp等多个文件/
/volume4/RDM_12T/02.Games/NS/波西米亚的时光1.07,/volume4/RDM_12T/02.Games/NS/波西米亚的时光1.07/
/volume4/RDM_12T/02.Games/NS/海贼41.01补丁整合,/volume4/RDM_12T/02.Games/NS/海贼41.01补丁整合
中文,中文/
/volume4/RDM_12T/02.Games/NS/煮糊了2Overcooked,/volume4/RDM_12T/02.Games/NS/煮糊了2Overcooked
2,2/
/volume4/RDM_12T/02.Games/NS/猎1v2.0,/volume4/RDM_12T/02.Games/NS/猎1v2.0/
/volume4/RDM_12T/02.Games/NS/真人快打11,/volume4/RDM_12T/02.Games/NS/真人快打11/
/volume4/RDM_12T/02.Games/NS/神奇101,/volume4/RDM_12T/02.Games/NS/神奇101/
/volume4/RDM_12T/02.Games/NS/[终结的百合花：骑士们的解脱].ENDER,/volume4/RDM_12T/02.Games/NS/[终结的百合花：骑士们的解脱].ENDER
LILIES,LILIES
Quietus,Quietus
of,of
the,the
Knights,Knights/
/volume4/RDM_12T/02.Games/NS/绝体绝命都市4(港中,版本1.0.0),/volume4/RDM_12T/02.Games/NS/绝体绝命都市4(港中,版本1.0.0)/
/volume4/RDM_12T/02.Games/NS/耀西的手工世界中文双格式【ACT】,/volume4/RDM_12T/02.Games/NS/耀西的手工世界中文双格式【ACT】/
/volume4/RDM_12T/02.Games/NS/舞力全开2019整合,/volume4/RDM_12T/02.Games/NS/舞力全开2019整合/
/volume4/RDM_12T/02.Games/NS/舞力全开2020,/volume4/RDM_12T/02.Games/NS/舞力全开2020
xci,xci/
/volume4/RDM_12T/02.Games/NS/[舞力全开NX,/volume4/RDM_12T/02.Games/NS/[舞力全开NX
PARTY].JUST,PARTY].JUST
DANCE,DANCE
NX,NX
PARTY,PARTY/
/volume4/RDM_12T/02.Games/NS/蔚蓝,/volume4/RDM_12T/02.Games/NS/蔚蓝/
/volume4/RDM_12T/02.Games/NS/贝姐1【汉化整合】,/volume4/RDM_12T/02.Games/NS/贝姐1【汉化整合】/
/volume4/RDM_12T/02.Games/NS/路易吉洋馆3,/volume4/RDM_12T/02.Games/NS/路易吉洋馆3/
/volume4/RDM_12T/02.Games/NS/逃生1+2,/volume4/RDM_12T/02.Games/NS/逃生1+2/
/volume4/RDM_12T/02.Games/NS/重装机兵Xeno：重生,/volume4/RDM_12T/02.Games/NS/重装机兵Xeno：重生/
/volume4/RDM_12T/02.Games/NS/银河战士,/volume4/RDM_12T/02.Games/NS/银河战士
生存恐惧,生存恐惧/
/volume4/RDM_12T/02.Games/NS/风来之国,/volume4/RDM_12T/02.Games/NS/风来之国
Eastward,Eastward
[NSZ],[NSZ]/
/volume4/RDM_12T/02.Games/NS/鬼屋3,/volume4/RDM_12T/02.Games/NS/鬼屋3/
/volume4/RDM_12T/02.Games/NS/鬼泣3特别,/volume4/RDM_12T/02.Games/NS/鬼泣3特别/
